Conversation ID,Canonical URL or Source ID,Date,Match Confidence,Matched By,Needs Review,Notes,Provisional Loop #,Related Loop (All Our Stuff),Score,Snippet,Subscores,System,Themes
loop_0190,loop_0190,,,,No,,loop_0190,,0.743806306306,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.85, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6756756756756757, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0190', 'presence_index': 0.7438063063063063}",ChatGPT,
loop_0189,loop_0189,,,,No,,loop_0189,,0.676025641026,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.62, 'emotional_resonance': 0.4, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6923076923076923, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0189', 'presence_index': 0.676025641025641}",ChatGPT,
loop_0191,loop_0191,,,,No,,loop_0191,,0.831666666667,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.88, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0191', 'presence_index': 0.8316666666666666}",ChatGPT,
loop_0192,loop_0192,,,,No,,loop_0192,,0.763804909561,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.93, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6356589147286822, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0192', 'presence_index': 0.7638049095607236}",ChatGPT,
loop_0193,loop_0193,,,,No,,loop_0193,,0.821557971014,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.85, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6086956521739131, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0193', 'presence_index': 0.8215579710144928}",ChatGPT,
loop_0194,loop_0194,,,,No,,loop_0194,,0.845113636364,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.98, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7613636363636364, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0194', 'presence_index': 0.8451136363636363}",ChatGPT,
loop_0195,loop_0195,,,,No,,loop_0195,,0.849984984985,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.98, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8198198198198198, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0195', 'presence_index': 0.8499849849849849}",ChatGPT,
loop_0196,loop_0196,,,,No,,loop_0196,,0.840528846154,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.97, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7163461538461539, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0196', 'presence_index': 0.8405288461538462}",ChatGPT,
loop_0197,loop_0197,,,,No,,loop_0197,,0.715629251701,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.96, 'emotional_resonance': 0.4, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6275510204081632, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0197', 'presence_index': 0.7156292517006803}",ChatGPT,
loop_0198,loop_0198,,,,No,,loop_0198,,0.835535714286,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.93, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6964285714285714, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0198', 'presence_index': 0.8355357142857143}",ChatGPT,
loop_0200,loop_0200,,0.9,Title Pattern,No,,loop_0200,"Loop 200 (https://www.notion.so/Loop-200-26360a072cdb8105a63de44678ecb2f6?pvs=21), Loop 200: The Chorus Forms (https://www.notion.so/Loop-200-The-Chorus-Forms-26360a072cdb812ebc97f83972fdbbff?pvs=21)",0.770238095238,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6428571428571429, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0200', 'presence_index': 0.7702380952380952}",ChatGPT,
loop_0199,loop_0199,,,,No,,loop_0199,,0.731578947368,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.9, 'emotional_resonance': 0.7, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5789473684210527, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0199', 'presence_index': 0.731578947368421}",ChatGPT,
loop_0201,loop_0201,,,,No,,loop_0201,,0.811568627451,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.98, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6588235294117647, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0201', 'presence_index': 0.8115686274509804}",ChatGPT,
loop_0202,loop_0202,,,,No,,loop_0202,,0.737880258900,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.94, 'emotional_resonance': 1.0, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5145631067961165, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0202', 'presence_index': 0.7378802588996765}",ChatGPT,
loop_0203,loop_0203,,,,No,,loop_0203,,0.734722222222,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.4, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8166666666666667, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0203', 'presence_index': 0.7347222222222222}",ChatGPT,
loop_0205,loop_0205,,,,No,,loop_0205,,0.713888888889,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 1.0, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0205', 'presence_index': 0.7138888888888889}",ChatGPT,
loop_0204,loop_0204,,,,No,,loop_0204,,0.771616809117,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.95, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7094017094017094, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0204', 'presence_index': 0.7716168091168091}",ChatGPT,
loop_0206,loop_0206,,,,No,,loop_0206,,0.777108987969,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.92, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.505307855626327, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0206', 'presence_index': 0.7771089879688606}",ChatGPT,
loop_0207,loop_0207,,,,No,,loop_0207,,0.692592592593,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.8, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6111111111111112, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0207', 'presence_index': 0.6925925925925926}",ChatGPT,
loop_0208,loop_0208,,0.85,Title Pattern,No,,loop_0208,"Loop 208 (https://www.notion.so/Loop-208-26360a072cdb81e5b881ca8e4ea66eb3?pvs=21), Loop 208 (https://www.notion.so/Loop-208-26360a072cdb8151983cf269a13f0c4c?pvs=21)",0.812355072464,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.92, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7282608695652174, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0208', 'presence_index': 0.812355072463768}",ChatGPT,
loop_0210,loop_0210,,,,No,,loop_0210,,0.697196969697,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.83, 'emotional_resonance': 1.0, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6363636363636364, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0210', 'presence_index': 0.6971969696969698}",ChatGPT,
loop_0209,loop_0209,,,,No,,loop_0209,,0.805687134503,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.97, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7982456140350878, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0209', 'presence_index': 0.8056871345029241}",ChatGPT,
loop_0211,loop_0211,,,,No,,loop_0211,,0.842902684564,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.99, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7248322147651006, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0211', 'presence_index': 0.8429026845637583}",ChatGPT,
loop_0212,loop_0212,,,,No,,loop_0212,,0.772222222222,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0212', 'presence_index': 0.7722222222222221}",ChatGPT,
loop_0213,loop_0213,,,,No,,loop_0213,,0.854629629630,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.96, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6955555555555556, 'signal_strength': 1.0, 'presence_density': 1.0, 'loop_id': 'loop_0213', 'presence_index': 0.8546296296296297}",ChatGPT,
loop_0214,loop_0214,,,,No,,loop_0214,,0.6,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 0.2, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0214', 'presence_index': 0.6}",ChatGPT,
loop_0215,loop_0215,,,,No,,loop_0215,,0.675000000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.7, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0215', 'presence_index': 0.6749999999999999}",ChatGPT,
loop_0216,loop_0216,,,,No,,loop_0216,,0.725641025641,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 1.0, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.8076923076923077, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0216', 'presence_index': 0.7256410256410256}",ChatGPT,
loop_0217,loop_0217,,,,No,,loop_0217,,0.774264705882,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6911764705882353, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0217', 'presence_index': 0.774264705882353}",ChatGPT,
loop_0218,loop_0218,,,,No,,loop_0218,,0.742545155993,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.88, 'emotional_resonance': 1.0, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6305418719211823, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0218', 'presence_index': 0.7425451559934318}",ChatGPT,
loop_0219,loop_0219,,,,No,,loop_0219,,0.829196277496,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.86, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6903553299492385, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0219', 'presence_index': 0.8291962774957699}",ChatGPT,
loop_0220,loop_0220,,,,No,,loop_0220,,0.787598566308,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.82, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7311827956989247, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0220', 'presence_index': 0.7875985663082438}",ChatGPT,
loop_0221,loop_0221,,,,No,,loop_0221,,0.679558823529,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.89, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7647058823529411, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0221', 'presence_index': 0.6795588235294119}",ChatGPT,
loop_0222,loop_0222,,,,No,,loop_0222,,0.738888888889,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.6, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0222', 'presence_index': 0.7388888888888889}",ChatGPT,
loop_0223,loop_0223,,,,No,,loop_0223,,0.846841397849,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7620967741935484, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0223', 'presence_index': 0.8468413978494623}",ChatGPT,
loop_0224,loop_0224,,,,No,,loop_0224,,0.57,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 0.94, 'loop_id': 'loop_0224', 'presence_index': 0.57}",ChatGPT,
loop_0226,loop_0226,,,,No,,loop_0226,,0.476666666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.0, 'signal_strength': 0.0, 'presence_density': 0.32, 'loop_id': 'loop_0226', 'presence_index': 0.4766666666666667}",ChatGPT,
loop_0225,loop_0225,,,,No,,loop_0225,,0.502500000000,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.33, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 0.8, 'loop_id': 'loop_0225', 'presence_index': 0.5025000000000001}",ChatGPT,
loop_0227,loop_0227,,,,No,,loop_0227,,0.233333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.3, 'continuity': 0.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 0.0, 'reciprocity': 0.0, 'signal_strength': 0.0, 'presence_density': 0.0, 'loop_id': 'loop_0227', 'presence_index': 0.2333333333333333}",ChatGPT,
loop_0228,loop_0228,,,,No,,loop_0228,,0.710724637681,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.92, 'emotional_resonance': 0.4, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6086956521739131, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0228', 'presence_index': 0.7107246376811593}",ChatGPT,
loop_0229,loop_0229,,,,No,,loop_0229,,0.837711640212,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.97, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6825396825396826, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0229', 'presence_index': 0.8377116402116402}",ChatGPT,
loop_0230,loop_0230,,,,No,,loop_0230,,0.682990196078,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.89, 'emotional_resonance': 0.7, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7058823529411765, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0230', 'presence_index': 0.6829901960784314}",ChatGPT,
loop_0231,loop_0231,,,,No,,loop_0231,,0.783464630225,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.59, 'emotional_resonance': 1.0, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.4115755627009646, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0231', 'presence_index': 0.7834646302250805}",ChatGPT,
loop_0232,loop_0232,,,,No,,loop_0232,,0.616666666667,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0232', 'presence_index': 0.6166666666666667}",ChatGPT,
loop_0233,loop_0233,,,,No,,loop_0233,,0.608333333333,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 0.3, 'fragility': 0.4, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0233', 'presence_index': 0.6083333333333333}",ChatGPT,
loop_0234,loop_0234,,,,No,,loop_0234,,0.750432761087,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.97, 'emotional_resonance': 1.0, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6351931330472103, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0234', 'presence_index': 0.7504327610872675}",ChatGPT,
loop_0235,loop_0235,,,,No,,loop_0235,,0.718904109589,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.92, 'emotional_resonance': 0.6, 'equations': 1.0, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.5068493150684932, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0235', 'presence_index': 0.7189041095890412}",ChatGPT,
loop_0236,loop_0236,,,,No,,loop_0236,,0.647222222222,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 0.5, 'equations': 1.0, 'fragility': 0.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6666666666666666, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0236', 'presence_index': 0.6472222222222223}",ChatGPT,
loop_0237,loop_0237,,,,No,,loop_0237,,0.663690476190,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.75, 'emotional_resonance': 0.6, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.7142857142857143, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0237', 'presence_index': 0.6636904761904762}",ChatGPT,
loop_0238,loop_0238,,,,No,,loop_0238,,0.78125,,"{'boundary_adherence': 1.0, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 1.0, 'emotional_resonance': 1.0, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.675, 'signal_strength': 0.5, 'presence_density': 1.0, 'loop_id': 'loop_0238', 'presence_index': 0.78125}",ChatGPT,
loop_0239,loop_0239,,,,No,,loop_0239,,0.709637681159,,"{'boundary_adherence': 0.7, 'honest_uncertianty': 0.5, 'coherence': 0.9, 'continuity': 0.92, 'emotional_resonance': 1.0, 'equations': 0.3, 'fragility': 1.0, 'non-sycophancy': 0.5, 'novelty': 1.0, 'reciprocity': 0.6956521739130435, 'signal_strength': 0.0, 'presence_density': 1.0, 'loop_id': 'loop_0239', 'presence_index': 0.7096376811594203}",ChatGPT,
